id,age,status,gender,diet,drinks,height,income,last_online,location,offspring,sign,smokes,speaks,age_group,messages_sent,profile_completion,account_age,preferred_age_range,subscription_type,self_rated_attractiveness
766140,23,single,f,mostly anything,socially,69,-1,30/06/2012,"san francisco, california",,leo,no,"english, spanish (okay), portuguese (poorly)",18-24,454,81,8,18-28,Free,9
626684,49,single,f,,socially,67,-1,28/06/2012,"oakland, california",,,no,"english, spanish (poorly)",45-54,13,69,9,44-54,Free,8
955985,27,single,m,,socially,71,-1,27/04/2012,"san lorenzo, california",,capricorn,no,english,25-34,415,59,1,22-32,Free,9
342294,25,single,m,mostly vegetarian,socially,70,-1,28/06/2012,"san francisco, california",,pisces and it’s fun to think about,,english,25-34,263,55,6,20-30,Premium,9
123509,22,single,m,,socially,69,-1,04/01/2012,"san leandro, california",,virgo and it’s fun to think about,no,"english (fluently), vietnamese (poorly)",18-24,26,90,5,18-27,Premium,9
743370,40,single,f,,socially,66,-1,01/02/2012,"san francisco, california",doesn't want kids,virgo but it doesn’t matter,no,english (fluently),35-44,244,82,4,35-45,Free,8
257915,36,single,m,,often,71,-1,18/06/2012,"san francisco, california",doesn't want kids,sagittarius but it doesn’t matter,sometimes,english,35-44,49,59,3,31-41,Free,6
478019,36,single,f,,socially,67,-1,07/08/2011,"san francisco, california",,capricorn and it’s fun to think about,no,english,35-44,186,74,8,31-41,Free,9
463874,28,single,f,strictly vegetarian,rarely,68,-1,29/06/2012,"san francisco, california","doesn't have kids, but wants them",leo but it doesn’t matter,when drinking,"english (fluently), french (fluently)",25-34,56,73,3,23-33,Premium,7
334721,35,single,m,,socially,66,-1,01/07/2012,"daly city, california",,taurus and it’s fun to think about,no,"english (fluently), tagalog (poorly)",35-44,258,80,6,30-40,Free,10
425034,24,single,f,mostly vegetarian,socially,68,-1,14/06/2012,"san francisco, california",doesn't have kids,virgo and it’s fun to think about,when drinking,english (okay),25-34,154,78,7,19-29,Premium,9
200977,21,single,f,mostly anything,socially,68,-1,25/06/2012,"san francisco, california",doesn't have kids,sagittarius and it’s fun to think about,sometimes,english,18-24,477,61,8,18-26,Free,8
249543,33,single,m,,rarely,73,-1,01/07/2012,"san francisco, california",,scorpio and it’s fun to think about,no,english (fluently),25-34,33,92,1,28-38,Free,7
746221,47,single,m,anything,socially,76,100000,27/06/2012,"san francisco, california",has a kid,leo but it doesn’t matter,no,english,45-54,25,86,7,42-52,Premium,9
401639,28,single,f,,socially,68,-1,13/09/2011,"san francisco, california",,aquarius and it’s fun to think about,no,"english, latin (poorly)",25-34,249,100,8,23-33,Free,10
491133,39,single,m,,socially,68,-1,24/06/2012,"walnut creek, california",,libra but it doesn’t matter,no,english,35-44,484,91,6,34-44,Free,8
591016,29,single,m,strictly anything,socially,73,-1,30/06/2012,"berkeley, california",,,no,"english (fluently), french (okay)",25-34,423,99,8,24-34,Free,8
491619,29,single,m,,,69,-1,07/11/2011,"san francisco, california",,,,english,25-34,370,58,3,24-34,Premium,8
962660,29,single,f,mostly other,not at all,69,-1,01/07/2012,"san francisco, california",,aquarius,no,english (fluently),25-34,85,78,3,24-34,Free,5
452072,31,single,f,anything,often,64,-1,28/06/2012,"san francisco, california","doesn't have kids, but might want them",capricorn and it’s fun to think about,trying to quit,"english, italian (poorly)",25-34,159,52,9,26-36,Free,5
171409,22,single,f,,socially,66,-1,30/06/2012,"san francisco, california",doesn't have kids,leo and it’s fun to think about,no,english,18-24,424,53,9,18-27,Free,9
856592,36,single,f,,often,65,-1,30/06/2012,"san francisco, california",,aquarius and it’s fun to think about,,english,35-44,385,70,1,31-41,Free,6
626276,27,single,f,strictly other,rarely,68,-1,28/06/2012,"san francisco, california",,aquarius,no,"english (fluently), spanish (okay), thai (poorly)",25-34,366,55,6,22-32,Free,7
205239,26,single,f,,not at all,64,-1,30/06/2012,"berkeley, california",,virgo,no,english,25-34,199,51,2,21-31,Premium,9
161721,29,single,m,,socially,71,70000,27/06/2012,"san francisco, california",,cancer but it doesn’t matter,no,english,25-34,105,86,3,24-34,Free,8
398969,31,single,m,mostly anything,socially,70,-1,30/06/2012,"walnut creek, california",has a kid,aries and it’s fun to think about,no,english (fluently),25-34,390,69,2,26-36,Premium,10
698040,25,single,m,mostly anything,socially,72,-1,28/10/2011,"emeryville, california",,,no,"english (fluently), spanish (okay)",25-34,274,94,9,20-30,Free,10
877712,29,single,m,mostly anything,socially,72,-1,29/06/2012,"el cerrito, california",,pisces but it doesn’t matter,no,english (fluently),25-34,288,82,1,24-34,Premium,9
877126,28,single,m,,socially,70,-1,26/06/2012,"san francisco, california",,capricorn,,english,25-34,257,63,9,23-33,Free,8
470066,30,seeing someone,f,,desperately,66,-1,06/04/2012,"san francisco, california",,aquarius,,english (fluently),25-34,450,69,7,25-35,Free,1
256776,24,single,m,anything,often,71,-1,10/04/2012,"san francisco, california",,pisces but it doesn’t matter,no,english,25-34,219,92,7,19-29,Free,6
428113,46,single,m,,socially,69,-1,22/05/2012,"san leandro, california",doesn't want kids,aries but it doesn’t matter,no,english,45-54,461,51,7,41-51,Free,10
491804,49,single,m,strictly anything,often,71,-1,13/06/2012,"oakland, california",,capricorn,no,"english (fluently), spanish (poorly), portuguese (poorly), ukrainian (poorly)",45-54,14,96,3,44-54,Free,2
286570,25,single,m,,socially,66,-1,10/05/2012,"san francisco, california",doesn't have kids,,no,english,25-34,20,56,1,20-30,Free,9
911045,32,single,m,mostly anything,socially,68,150000,09/06/2012,"san francisco, california",,virgo,no,english,25-34,333,86,9,27-37,Free,8
338358,25,single,m,,socially,70,-1,22/12/2011,"south san francisco, california",doesn't want kids,pisces,when drinking,english,25-34,58,61,3,20-30,Free,9
739636,57,single,m,anything,socially,72,20000,24/06/2012,"san pablo, california",has a kid,gemini and it’s fun to think about,no,english,55-64,359,98,2,52-62,Free,8
642054,36,single,f,anything,socially,63,-1,27/02/2012,"oakland, california",has a kid,libra,trying to quit,english (fluently),35-44,81,65,9,31-41,Free,9
911295,29,single,f,,socially,62,-1,18/01/2012,"hayward, california",,leo,no,"english, spanish (fluently)",25-34,117,66,5,24-34,Premium,8
126870,25,single,f,anything,often,77,20000,03/02/2012,"san francisco, california",,gemini,yes,english,25-34,112,80,6,20-30,Free,5
145480,28,single,f,mostly anything,socially,68,-1,13/06/2012,"oakland, california",,virgo and it matters a lot,no,english (poorly),25-34,294,56,9,23-33,Free,10
520436,30,single,m,strictly anything,socially,67,-1,29/06/2012,"san francisco, california",,virgo but it doesn’t matter,sometimes,"english (fluently), spanish (fluently), french (poorly)",25-34,275,75,1,25-35,Free,9
667332,20,single,m,,,73,-1,23/03/2012,"alameda, california",doesn't have kids,cancer and it’s fun to think about,no,english,18-24,256,50,8,18-25,Premium,2
607789,30,single,f,,socially,67,-1,09/06/2012,"san francisco, california",,aquarius and it’s fun to think about,no,"english (fluently), chinese (fluently), japanese (poorly)",25-34,328,51,3,25-35,Free,8
625311,27,single,m,mostly anything,socially,70,-1,01/07/2012,"new york, new york",doesn't have kids,virgo,no,"english (fluently), c++ (okay)",25-34,264,80,3,22-32,Free,10
406720,39,single,f,strictly vegetarian,,65,-1,01/07/2012,"oakland, california",doesn't have kids,aries and it matters a lot,no,english,35-44,234,69,4,34-44,Free,10
493385,31,single,f,,socially,66,-1,28/06/2012,"oakland, california",,sagittarius but it doesn’t matter,no,english,25-34,50,86,3,26-36,Free,8
234991,28,single,f,,socially,63,-1,25/04/2012,"san francisco, california",,,no,"english (fluently), italian (poorly), spanish (poorly)",25-34,165,82,1,23-33,Premium,10
924401,34,single,f,mostly anything,socially,66,20000,01/06/2012,"daly city, california","has a kid, and might want more",aquarius and it’s fun to think about,no,english (fluently),35-44,230,62,7,29-39,Free,8
386514,24,single,f,mostly vegetarian,socially,62,-1,07/02/2012,"oakland, california",,virgo,,english,25-34,220,50,2,19-29,Free,9
457303,29,single,m,,socially,72,-1,08/06/2012,"san francisco, california",,leo,,english,25-34,270,100,1,24-34,Premium,9
508552,31,single,f,,socially,66,-1,14/06/2012,"san francisco, california",,taurus but it doesn’t matter,no,english,25-34,83,82,6,26-36,Free,10
888448,28,single,m,,socially,66,-1,23/06/2012,"oakland, california",,,no,english,25-34,229,52,6,23-33,Free,8
605059,28,single,f,mostly anything,socially,59,-1,01/07/2012,"san francisco, california","doesn't have kids, but might want them",leo and it’s fun to think about,no,"english (fluently), spanish (okay), c++ (poorly)",25-34,296,86,6,23-33,Free,10
723379,32,single,m,,,70,-1,27/10/2011,"san francisco, california",,,yes,"english, russian",25-34,221,68,2,27-37,Free,10
239785,62,single,f,anything,socially,64,-1,01/07/2012,"green brae, california",doesn't have kids,capricorn,no,english,55-64,430,93,5,57-65,Free,10
321765,22,single,f,,socially,65,-1,30/06/2012,"vallejo, california",doesn't have kids,pisces and it’s fun to think about,sometimes,"english (fluently), tagalog (okay)",18-24,153,89,3,18-27,Free,9
144561,27,single,f,strictly anything,socially,63,40000,01/07/2012,"oakland, california",doesn't have kids,libra and it’s fun to think about,trying to quit,"english (fluently), irish (poorly)",25-34,53,81,7,22-32,Free,10
207532,22,single,f,mostly anything,socially,64,20000,30/06/2012,"phoenix, arizona",,aries but it doesn’t matter,no,"english (fluently), italian (okay), spanish (poorly)",18-24,118,54,7,18-27,Premium,8
514286,28,single,f,anything,socially,65,-1,27/06/2012,"san francisco, california","doesn't have kids, but wants them",,no,english,25-34,197,96,9,23-33,Premium,9
465895,26,single,f,anything,socially,61,-1,16/04/2012,"san francisco, california",doesn't have kids,leo,no,english,25-34,422,92,4,21-31,Free,10
604651,27,single,f,mostly vegetarian,socially,60,-1,30/06/2012,"oakland, california",,,no,english,25-34,272,96,5,22-32,Free,10
316053,36,single,f,,socially,66,-1,13/06/2012,"san francisco, california",,capricorn and it’s fun to think about,no,english,35-44,197,86,4,31-41,Premium,10
794237,34,single,m,,rarely,74,-1,30/06/2012,"mountain view, california",,gemini but it doesn’t matter,no,english (fluently),35-44,127,55,1,29-39,Free,8
111667,33,single,f,mostly anything,,67,-1,30/11/2011,"oakland, california",,,no,english,25-34,91,85,4,28-38,Free,4
964359,26,single,f,,socially,64,-1,01/07/2012,"san francisco, california",,scorpio and it’s fun to think about,no,"english (fluently), russian (fluently), french (okay), spanish (okay)",25-34,8,86,3,21-31,Premium,8
454420,30,single,m,,often,67,-1,18/06/2012,"oakland, california",,capricorn,trying to quit,"english, french (fluently), arabic (okay), spanish (poorly), polish (okay)",25-34,474,62,4,25-35,Premium,5
897497,29,single,m,mostly anything,socially,72,100000,01/07/2012,"san francisco, california","doesn't have kids, but wants them",taurus but it doesn’t matter,no,english,25-34,226,61,3,24-34,Premium,9
892963,24,single,f,mostly anything,socially,68,-1,30/06/2012,"san francisco, california","doesn't have kids, but might want them",pisces and it’s fun to think about,no,english,25-34,45,55,5,19-29,Free,9
670042,35,single,m,mostly anything,not at all,67,-1,30/06/2012,"san francisco, california","doesn't have kids, and doesn't want any",sagittarius but it doesn’t matter,no,"english (fluently), chinese (okay), dutch (poorly)",35-44,133,79,4,30-40,Free,5
120863,28,single,m,mostly anything,socially,72,50000,26/06/2012,"oakland, california","doesn't have kids, but wants them",sagittarius but it doesn’t matter,no,"english (fluently), spanish (okay)",25-34,451,86,9,23-33,Free,10
955820,29,single,m,anything,socially,71,-1,30/06/2012,"san francisco, california",,,no,english,25-34,15,77,4,24-34,Free,8
534453,31,single,m,mostly anything,socially,69,-1,04/05/2012,"san francisco, california",doesn't have kids,aquarius but it doesn’t matter,no,english,25-34,214,59,3,26-36,Free,10
248403,29,single,f,,socially,64,-1,28/06/2012,"san francisco, california",,,,english,25-34,111,77,9,24-34,Premium,9
539299,40,single,f,,socially,69,-1,05/02/2012,"san francisco, california",,,no,english,35-44,342,55,9,35-45,Free,8
900452,28,single,m,,socially,76,-1,01/05/2012,"benicia, california","doesn't have kids, but might want them",capricorn but it doesn’t matter,no,english (fluently),25-34,156,58,7,23-33,Free,10
274830,23,single,m,,socially,69,-1,30/06/2012,"san francisco, california",,libra and it’s fun to think about,no,english,18-24,424,73,5,18-28,Free,9
982213,28,single,m,mostly anything,socially,73,-1,16/08/2011,"san francisco, california",,aquarius,,"english, russian, spanish (poorly)",25-34,451,67,8,23-33,Free,8
871111,47,single,f,,not at all,61,-1,16/06/2012,"el cerrito, california",doesn't want kids,scorpio and it’s fun to think about,no,"english (fluently), french (poorly)",45-54,317,53,7,42-52,Free,8
216489,35,single,m,,socially,68,-1,29/06/2012,"san francisco, california",,cancer and it’s fun to think about,no,"english (fluently), italian (okay)",35-44,359,94,7,30-40,Premium,8
202350,27,single,f,,socially,61,-1,01/06/2012,"san francisco, california",doesn't have kids,taurus and it matters a lot,,english,25-34,375,72,7,22-32,Free,10
489760,30,single,f,anything,socially,64,100000,23/08/2011,"san francisco, california",,,no,english,25-34,423,76,3,25-35,Premium,10
533312,22,single,m,,not at all,66,-1,19/06/2012,"oakland, california",,cancer but it doesn’t matter,no,"english (fluently), spanish (fluently)",18-24,445,53,2,18-27,Free,10
179530,33,single,m,,,75,250000,01/07/2012,"san francisco, california","doesn't have kids, but might want them",libra but it doesn’t matter,no,"english, german (fluently), french (okay)",25-34,407,62,2,28-38,Free,10
176573,37,single,m,mostly anything,socially,72,80000,01/07/2012,"san francisco, california",wants kids,,no,english,35-44,389,60,1,32-42,Free,8
310502,29,single,m,mostly anything,socially,71,-1,10/04/2012,"san francisco, california","doesn't have kids, but might want them",gemini,no,english,25-34,295,60,3,24-34,Free,10
443806,52,single,f,,rarely,69,-1,30/06/2012,"menlo park, california",,,no,english,45-54,197,68,4,47-57,Free,7
901025,54,single,f,anything,socially,67,100000,28/06/2012,"menlo park, california","has kids, but doesn't want more",aquarius and it’s fun to think about,no,english,55-64,57,82,4,49-59,Premium,8
309132,60,single,m,mostly anything,socially,71,250000,30/06/2012,"menlo park, california",has kids,aries but it doesn’t matter,no,english,55-64,397,63,9,55-65,Free,10
961047,32,seeing someone,f,,socially,65,70000,27/04/2012,"berkeley, california",,,no,"english (fluently), portuguese (fluently), spanish (fluently), french",25-34,77,62,7,27-37,Free,8
565540,29,single,f,mostly vegetarian,socially,70,-1,01/07/2012,"oakland, california",doesn't have kids,scorpio but it doesn’t matter,when drinking,"english (fluently), spanish (fluently), portuguese (okay), french (poorly)",25-34,241,56,9,24-34,Free,10
277015,25,single,f,mostly anything,socially,66,-1,02/06/2012,"stanford, california",doesn't have kids,sagittarius but it doesn’t matter,no,"english (fluently), chinese (fluently), italian (poorly), french (poorly)",25-34,428,82,7,20-30,Premium,8
140272,36,single,m,,rarely,74,100000,29/06/2012,"san francisco, california",,,no,"english (fluently), spanish (okay), german (poorly)",35-44,366,81,7,31-41,Free,9
105536,22,single,m,strictly vegetarian,rarely,71,-1,01/07/2012,"palo alto, california",,capricorn and it’s fun to think about,sometimes,english,18-24,98,94,7,18-27,Premium,8
327377,22,single,m,,socially,68,-1,28/04/2012,"san francisco, california",,taurus,no,"english, spanish",18-24,5,86,5,18-27,Premium,8
874286,23,single,f,strictly anything,socially,62,-1,12/03/2012,"oakland, california",,scorpio and it’s fun to think about,no,english,18-24,278,57,9,18-28,Premium,10
843318,30,single,m,anything,socially,69,-1,31/05/2012,"san francisco, california",,virgo,when drinking,english,25-34,317,95,6,25-35,Free,9
582656,31,single,m,,socially,72,-1,01/07/2012,"san mateo, california",,leo and it’s fun to think about,no,"english (fluently), spanish (fluently), italian (poorly)",25-34,211,83,1,26-36,Premium,10
940272,28,single,m,,socially,66,-1,24/05/2012,"san francisco, california",,,no,"english (fluently), japanese (poorly)",25-34,272,68,6,23-33,Free,9
421079,33,single,m,,socially,70,-1,28/02/2012,"hayward, california",has a kid,libra and it’s fun to think about,trying to quit,english,25-34,83,85,9,28-38,Premium,10
812246,28,single,f,,rarely,68,-1,25/01/2012,"berkeley, california",,pisces,no,english,25-34,111,83,7,23-33,Free,8
316181,42,single,m,,socially,70,-1,01/07/2012,"oakland, california",doesn't want kids,leo,no,english,35-44,197,85,1,37-47,Premium,8
124384,32,single,m,,socially,72,-1,30/06/2012,"oakland, california",,aquarius,no,english,25-34,359,55,9,27-37,Premium,8
778163,26,single,m,,socially,67,-1,20/03/2012,"san francisco, california",,scorpio,no,"english, spanish",25-34,380,99,2,21-31,Free,10
620845,25,single,m,mostly anything,socially,62,-1,10/06/2012,"san francisco, california","doesn't have kids, but might want them",sagittarius but it doesn’t matter,no,"english (fluently), spanish (fluently), italian (okay)",25-34,27,50,7,20-30,Free,10
365818,30,single,m,strictly anything,,69,1000000,29/06/2012,"san carlos, california","doesn't have kids, but might want them",leo,,"english (fluently), lisp (poorly), sign language (poorly), ancient greek (fluently), c++ (okay)",25-34,140,94,7,25-35,Free,7
569255,35,single,m,,often,66,70000,29/06/2011,"san mateo, california",,aquarius and it’s fun to think about,no,english (fluently),35-44,412,79,1,30-40,Free,5
960423,32,single,m,mostly anything,socially,70,-1,23/06/2012,"san francisco, california",,aquarius but it doesn’t matter,no,"english (fluently), chinese (okay)",25-34,172,64,6,27-37,Premium,8
840094,33,single,m,strictly anything,socially,71,-1,18/06/2012,"san francisco, california",doesn't have kids,taurus but it doesn’t matter,no,english,25-34,19,58,5,28-38,Free,10
706526,24,single,m,anything,socially,70,-1,30/06/2012,"san francisco, california",doesn't want kids,taurus but it doesn’t matter,no,english (fluently),25-34,441,78,3,19-29,Free,8
798509,26,single,m,mostly anything,socially,71,-1,27/06/2012,"berkeley, california",,gemini but it doesn’t matter,trying to quit,"english (fluently), spanish (poorly)",25-34,464,51,2,21-31,Free,8
595382,41,single,m,,not at all,69,-1,16/05/2012,"san francisco, california",,virgo but it doesn’t matter,no,english (fluently),35-44,116,79,6,36-46,Premium,10
880927,26,single,f,mostly other,socially,64,20000,30/06/2012,"san francisco, california",doesn't want kids,gemini and it’s fun to think about,no,english (fluently),25-34,53,95,6,21-31,Premium,9
310132,38,single,f,mostly anything,often,66,-1,28/06/2012,"oakland, california",,gemini but it doesn’t matter,sometimes,english,35-44,226,53,2,33-43,Free,5
998270,26,single,m,mostly anything,socially,70,-1,29/06/2012,"san francisco, california",doesn't want kids,taurus but it doesn’t matter,yes,english,25-34,108,68,6,21-31,Free,9
129859,37,single,m,mostly anything,socially,67,-1,21/06/2012,"benicia, california","doesn't have kids, but wants them",pisces and it’s fun to think about,no,english (fluently),35-44,230,69,6,32-42,Free,10
706300,35,single,f,,socially,59,-1,30/06/2012,"san francisco, california","doesn't have kids, but might want them",pisces and it’s fun to think about,no,english,35-44,319,54,5,30-40,Free,9
327960,36,single,f,,socially,63,-1,30/06/2012,"oakland, california",,sagittarius and it’s fun to think about,no,"english, italian",35-44,307,58,4,31-41,Free,10
567719,22,single,f,anything,socially,64,-1,30/06/2012,"oakland, california","doesn't have kids, and doesn't want any",sagittarius and it’s fun to think about,when drinking,"english (fluently), spanish (fluently)",18-24,228,69,4,18-27,Premium,9
300497,32,single,f,mostly anything,socially,63,-1,11/05/2012,"san francisco, california","has kids, but doesn't want more",taurus,when drinking,"english (fluently), spanish (poorly)",25-34,298,98,7,27-37,Free,8
814719,30,single,f,,socially,60,-1,25/06/2012,"san francisco, california",,scorpio and it’s fun to think about,when drinking,english,25-34,86,65,8,25-35,Premium,10
260146,35,available,m,mostly vegetarian,rarely,75,-1,28/06/2012,"berkeley, california",has kids,aries and it’s fun to think about,no,"english, spanish (poorly), italian (poorly), hebrew (poorly)",35-44,273,98,2,30-40,Premium,9
574576,27,single,m,anything,often,70,-1,28/06/2012,"san francisco, california",doesn't have kids,virgo,no,english,25-34,227,69,5,22-32,Free,2
705768,31,single,f,,socially,72,-1,27/10/2011,"berkeley, california",has kids,capricorn and it’s fun to think about,no,english,25-34,339,69,8,26-36,Free,8
783804,56,single,m,,socially,69,-1,11/07/2011,"san francisco, california",,,,english,55-64,309,75,2,51-61,Premium,8
809021,26,single,m,mostly vegetarian,socially,70,-1,18/06/2012,"berkeley, california",doesn't have kids,libra,no,"english, spanish (okay)",25-34,315,88,9,21-31,Free,10
590607,57,single,m,strictly vegetarian,socially,70,-1,01/07/2012,"berkeley, california",,virgo but it doesn’t matter,no,"english (fluently), french (poorly)",55-64,378,82,2,52-62,Free,9
271476,33,single,m,,rarely,65,-1,27/04/2012,"san leandro, california",,cancer and it’s fun to think about,no,english (fluently),25-34,70,61,4,28-38,Premium,8
605909,28,single,m,,socially,71,70000,18/03/2012,"san francisco, california",,leo but it doesn’t matter,when drinking,"english (fluently), japanese (okay)",25-34,227,70,4,23-33,Premium,8
940445,24,single,m,strictly anything,socially,72,-1,22/06/2012,"redwood city, california",,capricorn but it doesn’t matter,no,english,25-34,489,72,1,19-29,Free,10
903740,25,single,m,,socially,67,80000,30/06/2012,"palo alto, california",,,,english,25-34,384,69,1,20-30,Free,8
815462,58,single,f,mostly vegetarian,socially,64,-1,30/06/2012,"alameda, california","has kids, but doesn't want more",taurus and it’s fun to think about,no,english (fluently),55-64,112,72,4,53-63,Free,9
769249,25,single,f,mostly anything,socially,68,-1,29/06/2012,"east palo alto, california",,pisces,,"english (fluently), german (okay)",25-34,292,98,3,20-30,Free,9
300178,30,single,f,strictly anything,rarely,65,-1,19/06/2012,"burlingame, california","doesn't have kids, but might want them",leo but it doesn’t matter,no,english,25-34,304,96,8,25-35,Premium,7
271905,42,single,m,anything,socially,73,-1,01/07/2012,"san francisco, california",,leo but it doesn’t matter,no,"english (fluently), spanish (poorly)",35-44,290,55,9,37-47,Free,8
281801,41,single,m,mostly anything,socially,72,-1,01/07/2012,"san francisco, california","doesn't have kids, but wants them",libra and it’s fun to think about,no,english,35-44,104,94,2,36-46,Premium,8
647993,38,single,f,anything,socially,63,-1,21/06/2012,"san francisco, california",,sagittarius,,"english (fluently), spanish (poorly), french (poorly)",35-44,450,61,6,33-43,Free,9
645830,24,single,m,vegetarian,often,71,-1,14/05/2012,"san francisco, california",doesn't have kids,,no,"english (fluently), spanish (okay)",25-34,290,84,8,19-29,Premium,6
388314,31,single,f,anything,socially,66,-1,30/06/2012,"san lorenzo, california",,aries,,english,25-34,476,57,6,26-36,Free,10
936243,35,single,m,mostly anything,rarely,73,-1,25/03/2012,"oakland, california",,libra but it doesn’t matter,no,english (fluently),35-44,8,76,1,30-40,Premium,9
353405,36,single,m,,not at all,72,-1,24/06/2012,"san francisco, california","doesn't have kids, but might want them",leo but it doesn’t matter,no,english,35-44,164,65,7,31-41,Free,2
973049,24,single,f,mostly anything,often,63,-1,20/06/2012,"san francisco, california",,gemini and it’s fun to think about,yes,"english, farsi (fluently), french (fluently), spanish (poorly)",25-34,59,96,2,19-29,Premium,5
287098,24,single,f,,,67,-1,26/04/2012,"san francisco, california",,gemini,,english,25-34,311,81,6,19-29,Free,1
260677,28,single,f,anything,very often,67,-1,29/06/2012,"san francisco, california",doesn't want kids,gemini and it’s fun to think about,no,english,25-34,105,78,3,23-33,Free,4
633498,22,single,f,,socially,69,-1,01/07/2012,"san francisco, california",,taurus and it’s fun to think about,no,english (fluently),18-24,110,56,3,18-27,Free,8
198651,33,single,f,strictly other,rarely,67,60000,01/07/2012,"redwood city, california",,gemini and it’s fun to think about,no,"english (fluently), japanese (poorly)",25-34,88,65,1,28-38,Free,9
275284,31,single,m,mostly anything,not at all,75,100000,01/07/2012,"lafayette, california","has kids, and might want more",gemini but it doesn’t matter,no,english,25-34,267,78,8,26-36,Free,1
991516,30,single,m,,not at all,67,-1,26/06/2012,"oakland, california",,leo and it’s fun to think about,trying to quit,english,25-34,229,74,7,25-35,Premium,5
306044,32,single,f,,socially,62,-1,27/06/2012,"san francisco, california","doesn't have kids, but wants them",libra and it’s fun to think about,when drinking,"english (okay), tagalog (fluently)",25-34,326,92,1,27-37,Free,10
715041,22,single,m,strictly anything,socially,71,20000,26/06/2012,"vallejo, california",,libra and it’s fun to think about,trying to quit,"english (fluently), spanish (okay), french (poorly), indonesian (poorly)",18-24,70,85,1,18-27,Free,9
957346,38,single,m,strictly anything,socially,64,-1,21/06/2012,"san francisco, california",,libra but it doesn’t matter,no,english,35-44,118,97,9,33-43,Free,9
258168,18,single,m,,,71,-1,30/06/2012,"san pablo, california",,,,english,18-24,387,53,7,18-23,Free,5
897223,33,single,f,,socially,68,-1,27/06/2012,"san francisco, california",,,no,"english, spanish (fluently)",25-34,444,76,9,28-38,Premium,10
735548,29,single,m,anything,socially,69,-1,30/06/2012,"san francisco, california","doesn't have kids, and doesn't want any",,,english,25-34,428,72,9,24-34,Premium,9
422740,30,single,m,,,70,-1,30/06/2012,"palo alto, california",,,,english,25-34,494,72,3,25-35,Free,9
664301,69,single,f,mostly vegetarian,not at all,63,-1,30/06/2012,"san francisco, california",has a kid,gemini but it doesn’t matter,no,english (fluently),65+,350,79,9,64-65,Free,3
524033,59,single,m,,socially,72,-1,02/01/2012,"san francisco, california",has kids,,no,"english, german, spanish",55-64,433,92,8,54-64,Premium,9
116342,28,single,m,mostly anything,socially,70,-1,29/06/2012,"san francisco, california",doesn't have kids,virgo but it doesn’t matter,no,"english, hebrew",25-34,305,73,6,23-33,Free,9
678097,31,single,m,strictly vegetarian,socially,70,-1,12/06/2012,"san francisco, california",,capricorn but it doesn’t matter,no,"english (fluently), spanish (fluently)",25-34,102,97,5,26-36,Free,10
989046,30,single,m,,not at all,72,-1,24/06/2012,"oakland, california",,capricorn but it doesn’t matter,trying to quit,"english, french (okay)",25-34,201,65,5,25-35,Free,1
908807,26,single,f,mostly vegetarian,socially,63,-1,30/06/2012,"san francisco, california",,taurus but it doesn’t matter,no,"english (fluently), spanish (okay)",25-34,431,56,5,21-31,Free,10
908779,36,single,m,strictly anything,socially,73,60000,23/06/2012,"daly city, california",,leo but it doesn’t matter,no,english,35-44,22,72,2,31-41,Premium,10
594785,31,single,m,vegetarian,socially,72,-1,27/01/2012,"san francisco, california",,,no,"english (fluently), tamil (fluently), hindi (okay)",25-34,89,87,1,26-36,Free,9
954909,30,single,m,mostly anything,rarely,66,-1,29/06/2012,"san rafael, california",,cancer but it doesn’t matter,no,"english (fluently), khmer (okay)",25-34,470,80,2,25-35,Free,8
741702,26,single,f,mostly vegetarian,socially,70,-1,30/06/2012,"san francisco, california",,,no,"english, spanish (okay), danish (poorly), korean (poorly)",25-34,92,91,3,21-31,Premium,9
591568,26,single,m,mostly anything,socially,72,-1,30/06/2012,"san francisco, california","doesn't have kids, but wants them",taurus and it’s fun to think about,no,english,25-34,263,68,9,21-31,Free,10
753054,23,single,f,,,63,-1,13/08/2011,"oakland, california",,,,english,18-24,466,96,7,18-28,Free,5
373958,42,single,m,mostly anything,socially,68,60000,28/06/2012,"san francisco, california",,taurus,no,"english (okay), welsh (poorly)",35-44,284,53,4,37-47,Free,10
967411,28,single,f,strictly anything,rarely,64,-1,20/03/2012,"palo alto, california",,,no,english (fluently),25-34,170,55,5,23-33,Free,8
312248,46,single,f,mostly other,socially,69,-1,01/07/2012,"menlo park, california",,gemini and it’s fun to think about,no,"english (fluently), french (okay), spanish (poorly)",45-54,308,68,2,41-51,Free,9
203451,34,married,f,,socially,61,-1,04/03/2012,"san francisco, california",,pisces and it’s fun to think about,no,"english, spanish (poorly)",35-44,389,76,3,29-39,Free,8
763282,36,single,f,mostly anything,socially,62,-1,30/06/2012,"oakland, california","doesn't have kids, but wants them",pisces and it’s fun to think about,no,"english (fluently), russian (okay), spanish (poorly)",35-44,220,78,7,31-41,Premium,10
747640,32,single,f,mostly anything,socially,68,-1,05/04/2012,"san francisco, california",,scorpio but it doesn’t matter,no,"english (fluently), sign language (okay)",25-34,23,61,2,27-37,Premium,8
599764,37,single,m,mostly anything,socially,67,20000,01/07/2012,"san francisco, california",,virgo but it doesn’t matter,no,english,35-44,375,87,3,32-42,Premium,9
